PILOT_FLY_OPS,OTH_FLT_FLY_OPS,TRAIN_FLY_OPS,PERS_EXP_FLY_OPS,PRO_FLY_OPS,INTERCHG_FLY_OPS,FUEL_FLY_OPS,OIL_FLY_OPS,RENTAL_FLY_OPS,OTHER_FLY_OPS,INS_FLY_OPS,BENEFITS_FLY_OPS,INCIDENT_FLY_OPS,PAY_TAX_FLY_OPS,OTH_TAX_FLY_OPS,OTHER_EXP_FLY_OPS,TOT_FLY_OPS,AIRFRAME_LABOR,ENGINE_LABOR,AIRFRAME_REPAIR,ENGINE_REPAIRS,INTERCHG_CHARG,AIRFRAME_MATERIALS,ENGINE_MATERIALS,AIRFRAME_ALLOW,AIRFRAME_OVERHAULS,ENGINE_ALLOW,ENGINE_OVERHAULS,TOT_DIR_MAINT,AP_MT_BURDEN,TOT_FLT_MAINT_MEMO,NET_OBSOL_PARTS,AIRFRAME_DEP,ENGINE_DEP,PARTS_DEP,ENG_PARTS_DEP,OTH_FLT_EQUIP_DEP,OTH_FLT_EQUIP_DEP_GRP_I,FLT_EQUIP_A_EXP,FLY_OPS_EXP_I_A,TOT_AIR_OP_EXPENSES,DEV_N_PREOP_EXP,OTH_INTANGIBLES,EQUIP_N_HANGAR_DEP,G_PROP_DEP,CAP_LEASES_DEP,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,AIRCRAFT_CONFIG,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
43918.36,,4766.07,5614.23,,,138837.36,,679.44,,,11328.21,-39.76,2135.48,2396.13,,209635.50,1770.94,2.09,4264.14,-22.98,,1998.41,-734.67,,,,,7277.93,5381.88,12659.81,312.83,14115.60,3061.68,179.22,413.88,,,,,240378.52,,,,,,19.88,1.36,53750.02,1,6,637,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2024,2
44709.41,0.00,3437.29,3059.12,0.00,0.00,84180.08,143.15,14199.30,0.00,55.34,12801.67,0.00,1269.68,1713.95,0.00,165568.98,7445.65,1774.53,8578.94,14212.50,0.00,4806.41,7135.76,0.00,0.00,0.00,0.00,43953.79,16939.92,60893.71,924.05,8603.75,1941.71,947.11,0.00,772.26,,967.92,,240619.49,,,,,,34.10,4.38,34286.47,1,6,614,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2024,3
44803.20,,613.88,20718.03,0.00,,146979.39,,36847.48,,0.00,10462.95,,3984.78,,1620.16,266029.85,2268.55,,8642.94,,,8201.88,1152.30,203.21,,,,20468.88,18165.53,38634.41,,4787.91,8528.74,3194.76,0.00,0.00,,0.00,0.00,321175.68,,,,,,19.82,1.99,61844.31,2,8,819,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2024,1
44814.71,0.00,1174.08,5352.89,0.00,0.00,1753.62,0.00,17.46,124.21,63.83,4273.17,0.00,2636.73,485.90,597.90,61294.51,6452.06,0.00,32713.53,13051.45,0.00,13626.47,1425.22,0.00,0.00,0.00,0.00,67268.71,5836.72,73105.43,0.00,6680.56,4615.26,0.00,0.00,5472.32,,0.00,,151168.07,,,,,,44.29,11.10,27911.31,1,6,631,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2024,4
44970.53,0.00,3454.33,2973.30,0.00,0.00,86352.06,120.41,15023.56,0.00,56.67,11942.10,0.00,2536.38,1765.67,0.00,169195.01,7062.89,1730.19,9041.13,12209.17,0.00,5101.12,8099.87,0.00,0.00,0.00,0.00,43244.36,16431.54,59675.91,898.81,8760.09,1914.15,916.42,0.00,855.49,,993.40,,243209.27,,,,,,17.62,1.51,33008.21,1,6,889,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2024,2
45011.29,0.00,5497.93,6757.70,0.00,0.00,0.00,0.00,20239.19,0.00,43.31,4030.01,0.00,4783.69,0.00,709.67,87072.79,9961.37,0.00,15566.86,17480.71,0.00,-512.36,0.00,0.00,0.00,0.00,0.00,42496.58,381.36,42877.93,1448.00,0.00,0.00,876.62,0.00,741.23,,0.00,,133016.57,,,,,,39.43,6.83,26523.14,1,6,638,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,1
45527.48,0.00,-36.60,6208.00,0.00,0.00,5061.36,0.00,17.32,110.62,59.15,3803.41,0.00,2871.66,508.98,538.42,64669.81,6252.86,0.00,21565.05,12028.34,0.00,12140.03,1122.16,0.00,0.00,0.00,0.00,53108.43,5537.08,58645.51,0.00,9790.34,4751.09,0.00,0.00,5522.36,,0.00,,143379.11,,,,,,41.20,11.85,26524.62,1,6,631,20304,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,06700,D,3,3,2024,3
45616.46,0.00,2152.56,3416.73,591.05,0.00,97878.40,0.00,5987.62,7.03,76.38,13952.92,0.00,3829.82,2519.68,513.50,176542.14,4610.39,0.00,17403.94,3518.31,0.00,2241.21,189.80,0.00,0.00,0.00,0.00,27963.65,7882.83,35846.47,346.03,16339.45,4456.13,888.51,418.85,2787.59,,0.00,,237625.18,,,,,,34.92,3.90,33658.32,1,6,694,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2024,1
45714.10,0.00,3511.22,3021.28,0.00,0.00,97393.73,121.98,15297.98,0.00,57.66,12146.80,0.00,2579.78,1986.90,0.00,181831.43,7181.03,1758.43,9189.31,12423.13,0.00,5181.95,8222.41,0.00,0.00,0.00,0.00,43956.26,16709.71,60665.97,914.47,8913.09,1947.56,932.48,0.00,870.50,,1011.06,,257086.55,,,,,,21.80,1.86,37199.07,1,6,887,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2024,2
45826.87,,4849.80,5415.82,,,121708.22,,-740.46,,,11785.13,-2.49,1074.95,1608.58,,191526.42,2170.59,2.63,-9086.09,150.51,,3486.07,208.19,,,,,-3068.10,6540.66,3472.56,352.35,15144.00,3339.75,202.15,483.57,,,,,214520.81,,,,,,20.24,1.49,52735.64,1,6,637,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2024,4
45859.00,0.00,1862.00,3914.00,0.00,0.00,76943.00,2.00,5386.00,3.00,622.00,12524.00,0.00,2081.00,0.00,151.00,149347.00,3123.00,975.00,6324.00,10101.00,0.00,6699.00,3198.00,0.00,0.00,0.00,0.00,30420.00,11430.00,41850.00,326.00,9996.00,5134.00,247.00,769.00,0.00,,842.00,0.00,208511.00,,,,,,30.25,4.74,29321.15,1,6,698,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2024,2
46014.79,0.00,4774.07,7797.84,0.00,0.00,0.00,0.00,21533.55,0.00,41.42,3357.78,0.00,3042.56,0.00,685.34,87247.37,8663.73,0.00,17636.95,37213.90,0.00,2367.68,0.00,0.00,0.00,0.00,0.00,65882.27,324.46,66206.72,2088.23,0.00,0.00,840.36,0.00,943.49,,0.00,,157326.17,,,,,,44.51,7.30,31285.39,1,6,638,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,3
46487.00,0.00,1419.00,2984.00,0.00,0.00,110189.00,1.00,4106.00,2.00,474.00,9548.00,0.00,1586.00,0.00,115.00,176911.00,2381.00,743.00,4821.00,7701.00,0.00,5107.00,2438.00,0.00,0.00,0.00,0.00,23191.00,8714.00,31905.00,248.00,7620.00,3914.00,188.00,586.00,0.00,,642.00,0.00,222014.00,,,,,,23.06,1.60,41990.43,1,6,339,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2024,2
46788.00,0.00,1532.00,3220.00,0.00,0.00,111472.00,2.00,4430.00,3.00,511.00,10302.00,0.00,1712.00,0.00,124.00,180096.00,2569.00,802.00,5202.00,8310.00,0.00,5511.00,2631.00,0.00,0.00,0.00,0.00,25025.00,9403.00,34428.00,268.00,8223.00,4223.00,203.00,632.00,0.00,,692.00,0.00,228765.00,,,,,,24.88,2.06,42479.27,1,6,626,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2024,2
46865.00,0.00,999.00,2817.00,0.00,0.00,94882.00,1.00,4050.00,19.00,470.00,9850.00,0.00,1635.00,0.00,164.00,161752.00,2373.00,1114.00,5451.00,6393.00,0.00,4993.00,1383.00,0.00,0.00,0.00,0.00,21707.00,8929.00,30636.00,299.00,7609.00,4073.00,168.00,635.00,0.00,,543.00,0.00,205715.00,,,,,,22.11,1.71,40220.78,1,6,339,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2024,4
46938.25,0.00,3614.53,3182.99,0.00,0.00,84553.43,149.93,15079.76,0.00,58.48,13992.94,0.00,1325.86,1668.88,0.00,170565.06,7807.05,1869.03,9107.62,14911.89,0.00,5168.57,7454.78,0.00,0.00,0.00,0.00,46318.93,17828.27,64147.20,977.99,9100.49,2060.78,1006.34,0.00,813.51,,1022.30,,249693.66,,,,,,18.12,1.59,34686.88,1,6,889,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2024,3
47370.05,0.00,3637.88,3129.61,0.00,0.00,125781.45,126.36,15873.79,0.00,59.78,12587.75,0.00,2673.29,2564.36,0.00,213804.32,7440.69,1821.85,9529.54,12867.50,0.00,5373.12,8526.64,0.00,0.00,0.00,0.00,45559.34,17318.45,62877.79,948.09,9241.77,2018.91,966.79,0.00,902.87,,1048.24,,291808.77,,,,,,17.72,1.43,47990.14,1,6,637,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2024,2
47391.00,0.00,1345.00,3793.00,0.00,0.00,66589.00,2.00,5454.00,25.00,633.00,13264.00,0.00,2202.00,0.00,221.00,140919.00,3196.00,1500.00,7340.00,8609.00,0.00,6723.00,1863.00,0.00,0.00,0.00,0.00,29231.00,12024.00,41255.00,402.00,10247.00,5484.00,227.00,856.00,0.00,,731.00,0.00,200121.00,,,,,,29.78,4.69,28227.23,1,6,698,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2024,4
47500.00,0.00,1139.00,2395.00,0.00,0.00,101267.00,1.00,3295.00,2.00,380.00,7662.00,0.00,1273.00,0.00,92.00,165006.00,1910.00,596.00,3869.00,6180.00,0.00,4099.00,1957.00,0.00,0.00,0.00,0.00,18611.00,6993.00,25604.00,199.00,6116.00,3141.00,151.00,470.00,0.00,,515.00,0.00,201202.00,,,,,,18.51,1.39,38590.43,1,6,359,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3,3,2024,2
47510.00,0.00,1028.00,4090.00,2.00,0.00,72685.00,1.00,5188.00,67.00,505.00,12843.00,0.00,2206.00,0.00,175.00,146300.00,3165.00,1265.00,3899.00,9258.00,0.00,6925.00,3391.00,0.00,0.00,0.00,0.00,27903.00,11102.00,39005.00,378.00,9771.00,5056.00,242.00,786.00,0.00,,803.00,0.00,202341.00,,,,,,29.70,4.67,29024.95,1,6,698,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2024,3
47885.00,0.00,2771.00,10617.00,355.00,,25773.00,,57.00,38.00,569.00,23216.00,,2030.00,1011.00,6014.00,120336.00,0.00,0.00,1313.00,,,7417.00,2270.00,13276.00,,1085.00,,25361.00,16994.00,42355.00,,24024.00,20936.00,1236.00,960.00,,,,,209847.00,,,,,,11.38,8.35,11734.97,2,6,622,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2024,3
47966.04,,4162.61,5131.91,,,120903.49,,578.95,,,13222.73,,4106.27,1774.25,,197846.24,1805.78,28.22,19850.19,15188.97,,2015.53,1689.23,,,,,40577.92,6462.96,47040.88,1849.24,12273.21,5703.38,479.04,2139.12,,,,,267331.11,,,,,,19.20,1.58,44709.69,1,6,627,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2024,1
48420.00,0.00,6.00,4116.00,2.00,0.00,102244.00,859.00,6247.00,0.00,148.00,14311.00,0.00,2639.00,4610.00,712.00,184317.00,11675.00,509.00,17803.00,15777.00,0.00,2805.00,1848.00,0.00,0.00,0.00,0.00,50417.00,12631.00,63047.00,342.00,14700.00,2366.00,1471.00,0.00,165.00,,0.00,,266408.00,,,,,,45.63,5.23,41546.00,1,6,614,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,3
48565.65,0.00,3740.76,3289.50,0.00,0.00,95970.24,154.59,15665.71,0.00,60.66,14599.25,0.00,1370.96,1879.96,0.00,185297.29,8081.85,1937.22,9464.51,15456.30,0.00,5388.42,7709.08,0.00,0.00,0.00,0.00,48037.37,18490.41,66527.79,1015.19,9442.12,2140.21,1044.94,0.00,843.27,,1059.18,,267369.99,,,,,,22.74,1.94,39466.59,1,6,887,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2024,3
48604.00,0.00,2524.00,4173.00,0.00,0.00,89079.00,3.00,6306.00,18.00,618.00,14421.00,0.00,2595.00,0.00,201.00,168542.00,3079.00,1034.00,7352.00,11205.00,0.00,7803.00,4920.00,0.00,0.00,0.00,0.00,35393.00,12256.00,47649.00,340.00,11600.00,5792.00,323.00,870.00,0.00,,1172.00,0.00,236288.00,,,,,,32.19,4.21,32134.94,1,6,888,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2024,1
48621.28,0.00,5233.23,8541.76,0.00,0.00,0.00,0.00,21349.14,0.00,43.47,3425.68,0.00,3736.46,0.00,664.77,91615.79,10132.14,0.00,17698.97,53883.83,0.00,1552.04,0.00,0.00,0.00,0.00,0.00,83266.97,518.25,83785.22,1737.67,0.00,0.00,866.66,0.00,982.54,,0.00,,178987.87,,,,,,39.55,6.85,30406.42,1,6,638,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,2
48787.00,0.00,2341.00,3872.00,0.00,0.00,79307.00,3.00,5850.00,17.00,573.00,13380.00,0.00,2407.00,0.00,186.00,156723.00,2856.00,960.00,6821.00,10396.00,0.00,7239.00,4564.00,0.00,0.00,0.00,0.00,32836.00,11370.00,44206.00,316.00,10762.00,5373.00,300.00,807.00,0.00,,1087.00,0.00,219574.00,,,,,,29.87,4.83,28609.55,1,6,698,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2024,1
49067.02,0.00,3397.00,5799.15,0.00,0.00,0.00,0.00,21584.69,0.00,39.71,3647.51,0.00,2355.31,0.00,643.70,86534.09,8072.88,0.00,15902.17,21024.92,0.00,1916.83,0.00,0.00,0.00,0.00,0.00,46916.80,67.39,46984.19,2103.76,0.00,0.00,786.70,0.00,904.57,,0.00,,137313.32,,,,,,44.44,7.33,30434.14,1,6,638,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,07028,D,2,2,2024,4
49130.00,0.00,793.00,3157.00,1.00,0.00,106337.00,1.00,4004.00,52.00,390.00,9912.00,0.00,1702.00,0.00,135.00,175614.00,2443.00,976.00,3009.00,7145.00,0.00,5344.00,2617.00,0.00,0.00,0.00,0.00,21534.00,8569.00,30103.00,292.00,7541.00,3902.00,187.00,607.00,0.00,,620.00,0.00,218866.00,,,,,,22.92,1.71,42463.32,1,6,339,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2024,3
49789.20,,5534.85,5967.52,,,152380.88,,759.37,,,13674.78,,4246.65,2651.15,,235004.40,1899.41,3.12,7558.86,114.09,,1647.22,691.13,,,,,11913.83,6986.40,18900.23,302.65,15883.98,3416.25,194.22,374.99,,,,,274076.72,,,,,,21.01,1.51,55762.87,1,6,637,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2024,1
50092.08,,4133.18,5264.10,,,111456.85,,639.22,,,12934.68,-3.56,1179.80,1059.15,,186755.50,2347.89,245.69,22873.85,16203.33,,2865.85,1923.90,,,,,46460.51,7561.90,54022.41,2131.22,10697.00,4876.86,437.62,1769.50,,,,,260690.10,,,,,,21.11,1.63,48411.38,1,6,627,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2024,4
50572.32,0.00,3463.85,31.40,31.97,0.00,98280.95,0.00,86514.39,0.00,205.35,8064.83,0.00,1893.94,4877.01,124.15,254060.16,9233.87,0.00,8617.93,5561.00,0.00,2491.54,0.00,0.00,0.00,0.00,0.00,25904.34,18290.32,44194.66,0.00,0.00,0.00,1305.35,0.00,5819.16,,0.00,,305379.33,,,,,,54.74,7.55,43382.92,1,6,722,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2024,4
50852.00,0.00,1886.00,3119.00,0.00,0.00,135379.00,2.00,4713.00,13.00,462.00,10779.00,0.00,1939.00,0.00,150.00,209294.00,2301.00,773.00,5495.00,8375.00,0.00,5832.00,3677.00,0.00,0.00,0.00,0.00,26453.00,9160.00,35613.00,254.00,8671.00,4329.00,242.00,650.00,0.00,,876.00,0.00,259929.00,,,,,,24.06,2.07,48837.40,1,6,687,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2024,1
51394.89,0.00,1586.01,3183.72,596.95,0.00,85532.02,0.00,4787.57,2.38,66.01,13243.73,0.00,2016.18,2777.86,254.87,165442.18,5407.07,0.00,19199.25,23698.63,0.00,3282.10,167.99,0.00,0.00,0.00,0.00,51755.04,8687.20,60442.24,492.07,17135.88,7151.80,1019.49,468.32,2193.10,,0.00,,254345.08,,,,,,17.74,2.09,35638.34,1,6,694,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2024,4
51514.00,0.00,9.00,3950.00,1.00,0.00,88306.00,-7.00,11245.00,0.00,417.00,13255.00,0.00,2808.00,3679.00,6626.00,181803.00,2147.00,86.00,4273.00,833.00,0.00,386.00,309.00,0.00,0.00,0.00,0.00,8033.00,2170.00,10203.00,91.00,12987.00,6938.00,751.00,0.00,817.00,,0.00,,213589.00,,,,,,40.24,5.39,31587.00,1,6,839,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,1
51521.00,0.00,2444.00,11163.00,104.00,,31342.00,,82.00,-16.00,595.00,36181.00,,3654.00,1089.00,69732.00,207891.00,0.00,0.00,818.00,,,10210.00,3706.00,12820.00,,1696.00,,29250.00,21902.00,51152.00,,22372.00,20893.00,1238.00,966.00,,,,,304512.00,,,,,,12.60,7.22,12829.59,2,6,622,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2024,2
51526.34,0.00,3443.30,213.02,35.61,0.00,112974.17,0.00,79472.57,0.00,208.74,7867.41,0.00,2402.21,4199.03,61.06,262403.46,9074.39,0.00,7618.03,546.24,0.00,3180.37,0.00,0.00,0.00,0.00,0.00,20419.03,17719.96,38138.99,0.00,0.00,0.00,1507.46,0.00,5422.30,,0.00,,307472.21,,,,,,56.32,7.40,45755.44,1,6,722,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2024,3
51934.00,0.00,2671.00,11625.00,196.00,,23945.00,,41.00,32.00,564.00,24437.00,,1579.00,944.00,5361.00,123329.00,0.00,0.00,2025.00,,,5394.00,1704.00,10632.00,,2733.00,,22488.00,17718.00,40206.00,,23700.00,20668.00,1227.00,949.00,,,,,210079.00,,,,,,11.89,7.39,11569.02,2,6,622,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2024,4
51948.63,,5936.37,6277.21,,,167279.30,,832.56,,,14261.16,,4428.75,2250.50,,253214.47,2455.74,40.58,19468.18,21842.43,,2831.97,2372.22,,,,,49011.11,9103.15,58114.26,2659.29,17649.43,8201.72,688.88,3076.16,,,,,343604.20,,,,,,27.31,2.27,60468.73,1,6,627,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2024,1
51971.61,,763.44,23960.83,0.00,,184660.34,,36847.59,,0.00,11930.74,,3844.38,,1881.81,315860.74,2697.02,,10550.27,,,10516.17,1482.53,179.94,,,,25425.92,22113.17,47539.09,,5018.11,9126.18,3137.44,0.00,0.00,,0.00,0.00,380681.56,,,,,,21.41,2.14,66831.75,2,8,819,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2024,2
52062.00,0.00,3077.00,12621.00,204.00,,35316.00,,83.00,130.00,609.00,40381.00,,4511.00,1188.00,4428.00,154610.00,0.00,0.00,862.00,,,8443.00,3659.00,13505.00,,5311.00,,31780.00,23762.00,55542.00,,29391.00,20753.00,1202.00,945.00,,,,,262443.00,,,,,,13.74,8.03,13849.25,2,6,622,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2024,1
52064.68,0.00,4007.31,3540.74,0.00,0.00,129128.37,166.06,16695.46,0.00,64.81,15360.61,0.00,1473.25,2569.60,0.00,225070.88,8667.21,2072.95,10087.14,16565.06,0.00,5707.76,8282.51,0.00,0.00,0.00,0.00,51382.63,19788.31,71170.94,1083.69,10083.10,2281.70,1113.56,0.00,902.28,,1132.24,,312838.38,,,,,,19.13,1.49,52896.28,1,6,637,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10049,A,3,3,2024,3
52535.60,,3518.41,5396.77,,,124258.11,,163.36,,,13659.01,-246.32,2574.85,776.68,,202636.48,2529.41,3.35,9151.83,-36.14,,6915.31,-1114.43,,,,,17449.33,8740.85,26190.19,4765.81,15149.48,2471.92,696.34,8240.40,,,,,260150.62,,,,,,29.94,3.04,45963.98,1,6,626,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2024,2
52673.00,0.00,678.00,2699.00,1.00,0.00,103941.00,1.00,3423.00,44.00,333.00,8475.00,0.00,1455.00,0.00,116.00,173839.00,2089.00,835.00,2573.00,6109.00,0.00,4569.00,2238.00,0.00,0.00,0.00,0.00,18413.00,7326.00,25739.00,249.00,6448.00,3336.00,160.00,519.00,0.00,,530.00,0.00,210820.00,,,,,,19.59,1.44,41506.51,1,6,359,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3,3,2024,3
52797.15,0.00,470.59,835.12,135.73,0.00,75434.76,0.00,41262.92,1.22,934.84,8873.01,0.00,1645.39,3433.48,0.00,185824.20,10959.68,0.00,3064.28,1125.84,0.00,2446.63,5443.25,0.00,0.00,0.00,0.00,23039.67,0.00,23039.67,0.00,6243.85,743.94,187.27,0.00,0.00,,7525.71,,223564.63,,,,,,37.97,5.33,34554.99,1,6,694,20416,NK,Spirit Air Lines,NK,Spirit Air Lines,06830,D,3,3,2024,4
53443.00,0.00,6.00,4390.00,1.00,0.00,103335.00,936.00,6168.00,0.00,108.00,7606.00,0.00,2913.00,3745.00,6567.00,189218.00,11299.00,451.00,9987.00,16885.00,0.00,2032.00,1627.00,0.00,0.00,0.00,0.00,42281.00,11423.00,53704.00,278.00,13593.00,1663.00,1190.00,0.00,98.00,,0.00,,259745.00,,,,,,39.88,4.36,35336.00,1,6,614,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,1
53528.00,0.00,1528.00,2527.00,0.00,0.00,110387.00,2.00,3818.00,11.00,374.00,8733.00,0.00,1571.00,0.00,121.00,182600.00,1864.00,626.00,4452.00,6785.00,0.00,4725.00,2979.00,0.00,0.00,0.00,0.00,21431.00,7421.00,28852.00,206.00,7024.00,3507.00,196.00,527.00,0.00,,709.00,0.00,223621.00,,,,,,19.49,1.54,39821.60,1,6,359,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10262,P,3,3,2024,1
53646.27,,5863.62,6375.93,,,157990.21,,908.50,,,13787.61,-5.05,1257.60,1104.74,,240929.43,3188.09,349.19,6671.31,23029.07,,4026.64,2624.47,,,,,39888.76,10117.06,50005.82,3029.00,15203.17,6931.26,621.96,2514.91,,,,,319235.55,,,,,,29.56,2.29,67498.28,1,6,627,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2024,4
53860.55,1675.49,2812.88,789.53,15.42,0.00,101477.40,0.00,4310.42,0.00,992.22,7648.56,0.00,1231.96,0.00,2030.14,176844.58,17051.50,0.00,383.30,583.91,0.00,16135.62,375.18,0.00,0.00,0.00,0.00,34529.51,11237.98,45767.48,0.00,16155.77,10455.75,4754.19,0.00,0.00,,6148.09,,260125.87,,,,,,43.80,8.09,40623.70,1,6,694,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2024,4
54457.74,0.00,3996.78,3406.81,0.00,0.00,86870.67,140.47,17252.24,0.00,69.43,15817.24,0.00,2043.32,1742.86,0.00,185797.55,9248.90,2227.50,11934.44,15796.01,0.00,7418.53,7976.10,0.00,0.00,0.00,0.00,54601.49,22131.84,76733.33,1207.95,10815.67,2594.77,2224.21,0.00,792.55,,1389.81,,281555.84,,,,,,39.50,5.25,38123.45,1,6,614,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,10050,L,3,3,2024,4
55549.00,0.00,34.00,3917.00,132.00,0.00,93852.00,687.00,6374.00,0.00,143.00,16412.00,0.00,3030.00,4455.00,672.00,185257.00,13043.00,561.00,18654.00,23562.00,0.00,3155.00,2632.00,0.00,0.00,0.00,0.00,61607.00,13759.00,75366.00,368.00,14594.00,2303.00,1560.00,0.00,234.00,,0.00,,279682.00,,,,,,44.77,4.99,39975.00,1,6,614,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2024,4
55793.59,1718.64,3036.83,968.31,14.56,0.00,128076.73,0.00,4329.63,0.00,1624.18,7419.12,0.00,4372.94,0.00,3356.22,210710.74,18177.19,0.00,344.99,689.24,0.00,14544.41,803.74,0.00,0.00,0.00,0.00,34559.57,9997.51,44557.08,0.00,17688.08,10498.62,5181.16,0.00,0.00,,5186.11,,293821.79,,,,,,48.11,8.31,45295.20,1,6,694,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2024,2
55839.89,0.00,3754.01,32.43,25.34,0.00,128153.45,0.00,67799.89,0.00,222.76,8573.21,0.00,3703.28,5170.38,114.64,273389.27,8637.35,0.00,6279.16,-244.51,0.00,2255.92,0.00,0.00,0.00,0.00,0.00,16927.92,16239.05,33166.97,0.00,0.00,0.00,1510.80,0.00,5567.54,,0.00,,313634.57,,,,,,60.37,7.13,48720.81,1,6,722,20436,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,06460,D,3,3,2024,2
55905.64,1746.78,2930.09,995.60,43.67,0.00,112092.38,0.00,4476.23,0.05,1552.41,7393.61,0.00,4066.83,0.00,2157.30,193360.60,17491.39,0.00,182.39,1292.65,0.00,13204.54,910.21,0.00,0.00,0.00,0.00,33081.17,11114.35,44195.53,0.00,14453.33,11737.91,5014.40,0.00,0.00,,4833.11,,273594.87,,,,,,43.15,8.29,41716.57,1,6,694,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2024,3
56337.00,0.00,1216.00,3431.00,0.00,0.00,131889.00,1.00,4933.00,23.00,572.00,11996.00,0.00,1991.00,0.00,200.00,212589.00,2890.00,1357.00,6638.00,7786.00,0.00,6080.00,1685.00,0.00,0.00,0.00,0.00,26436.00,10874.00,37310.00,364.00,9267.00,4960.00,205.00,774.00,0.00,,661.00,0.00,266130.00,,,,,,26.93,2.10,55907.96,1,6,687,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2024,4
